id_pelanggan,nama,jenis_kelamin,tanggal_lahir,alamat,kota,telepon,email
768,Customer 768,Lainnya,1995-11-07,Jl. Pelanggan No. 184,Bandung,88993998614,user768@email.com
769,Customer 769,Laki-laki,1956-01-03,Jl. Pelanggan No. 222,Denpasar,87980242272,user769@email.com
770,Customer 770,Lainnya,1966-01-18,Jl. Pelanggan No. 208,Denpasar,86039758047,user770@email.com
771,Customer 771,Laki-laki,1952-10-22,Jl. Pelanggan No. 285,Denpasar,82792012815,user771@email.com
772,Customer 772,Perempuan,1999-05-22,Jl. Pelanggan No. 65,Surabaya,81049833464,user772@email.com
773,Customer 773,Lainnya,1941-01-25,Jl. Pelanggan No. 74,Makassar,88120740945,user773@email.com
774,Customer 774,Laki-laki,1945-10-05,Jl. Pelanggan No. 71,Denpasar,88989295264,user774@email.com
775,Customer 775,Lainnya,1981-02-17,Jl. Pelanggan No. 218,Surabaya,88817147252,user775@email.com
776,Customer 776,Perempuan,1964-03-06,Jl. Pelanggan No. 116,Surabaya,89621846170,user776@email.com
777,Customer 777,Perempuan,1997-08-16,Jl. Pelanggan No. 122,Yogyakarta,82576124271,user777@email.com
778,Customer 778,Laki-laki,1978-08-30,Jl. Pelanggan No. 248,Semarang,83965663196,user778@email.com
779,Customer 779,Laki-laki,1989-09-08,Jl. Pelanggan No. 270,Yogyakarta,89925949659,user779@email.com
780,Customer 780,Lainnya,1946-01-07,Jl. Pelanggan No. 126,Makassar,83872118270,user780@email.com
781,Customer 781,Lainnya,1983-02-14,Jl. Pelanggan No. 277,Yogyakarta,83632982968,user781@email.com
782,Customer 782,Perempuan,1976-05-29,Jl. Pelanggan No. 6,Makassar,89186444252,user782@email.com
783,Customer 783,Lainnya,1989-12-08,Jl. Pelanggan No. 170,Denpasar,86560341732,user783@email.com
784,Customer 784,Laki-laki,1942-05-28,Jl. Pelanggan No. 156,Yogyakarta,89853721863,user784@email.com
785,Customer 785,Perempuan,1979-05-05,Jl. Pelanggan No. 87,Jakarta,85412211686,user785@email.com
786,Customer 786,Perempuan,1945-08-12,Jl. Pelanggan No. 65,Bandung,86488318795,user786@email.com
787,Customer 787,Laki-laki,1981-11-26,Jl. Pelanggan No. 144,Yogyakarta,88979441020,user787@email.com
788,Customer 788,Laki-laki,1990-06-15,Jl. Pelanggan No. 58,Surabaya,84173840107,user788@email.com
789,Customer 789,Lainnya,1970-05-24,Jl. Pelanggan No. 190,Surabaya,84009805180,user789@email.com
790,Customer 790,Perempuan,1952-04-21,Jl. Pelanggan No. 271,Jakarta,89562384841,user790@email.com
791,Customer 791,Perempuan,1956-03-11,Jl. Pelanggan No. 226,Surabaya,82482088956,user791@email.com
792,Customer 792,Lainnya,1957-12-28,Jl. Pelanggan No. 60,Jakarta,86014805529,user792@email.com
793,Customer 793,Perempuan,1972-05-28,Jl. Pelanggan No. 155,Makassar,83287159563,user793@email.com
794,Customer 794,Perempuan,1986-07-06,Jl. Pelanggan No. 200,Makassar,82127966460,user794@email.com
795,Customer 795,Lainnya,1999-03-22,Jl. Pelanggan No. 223,Jakarta,88719383556,user795@email.com
796,Customer 796,Perempuan,1986-03-04,Jl. Pelanggan No. 162,Jakarta,88920947409,user796@email.com
797,Customer 797,Lainnya,2002-06-22,Jl. Pelanggan No. 140,Semarang,86456009141,user797@email.com
798,Customer 798,Laki-laki,1957-05-17,Jl. Pelanggan No. 300,Denpasar,84309260670,user798@email.com
799,Customer 799,Lainnya,1962-12-17,Jl. Pelanggan No. 93,Semarang,83351978047,user799@email.com
800,Customer 800,Lainnya,1940-07-29,Jl. Pelanggan No. 35,Jakarta,82766300020,user800@email.com
801,Customer 801,Lainnya,1947-01-26,Jl. Pelanggan No. 229,Semarang,86511718732,user801@email.com
802,Customer 802,Laki-laki,1942-04-26,Jl. Pelanggan No. 13,Bandung,85113699666,user802@email.com
803,Customer 803,Laki-laki,1998-04-12,Jl. Pelanggan No. 67,Denpasar,85153944226,user803@email.com
804,Customer 804,Laki-laki,1987-05-04,Jl. Pelanggan No. 95,Yogyakarta,86560129869,user804@email.com
805,Customer 805,Lainnya,2003-09-15,Jl. Pelanggan No. 39,Makassar,86683977453,user805@email.com
806,Customer 806,Laki-laki,1993-02-16,Jl. Pelanggan No. 38,Yogyakarta,84337644657,user806@email.com
807,Customer 807,Perempuan,1966-06-11,Jl. Pelanggan No. 171,Jakarta,88785920419,user807@email.com
808,Customer 808,Laki-laki,1969-12-24,Jl. Pelanggan No. 36,Makassar,82686352103,user808@email.com
809,Customer 809,Lainnya,1973-06-26,Jl. Pelanggan No. 56,Surabaya,82852220019,user809@email.com
810,Customer 810,Lainnya,1983-10-12,Jl. Pelanggan No. 55,Makassar,88367588279,user810@email.com
811,Customer 811,Laki-laki,1942-05-16,Jl. Pelanggan No. 38,Bandung,82915048861,user811@email.com
812,Customer 812,Perempuan,1950-02-16,Jl. Pelanggan No. 1,Jakarta,88149427618,user812@email.com
813,Customer 813,Perempuan,1950-04-26,Jl. Pelanggan No. 169,Denpasar,83468061102,user813@email.com
814,Customer 814,Lainnya,1988-02-25,Jl. Pelanggan No. 252,Makassar,87167820709,user814@email.com
815,Customer 815,Lainnya,1993-02-21,Jl. Pelanggan No. 36,Medan,85309172294,user815@email.com
816,Customer 816,Lainnya,1995-08-30,Jl. Pelanggan No. 247,Bandung,86836509775,user816@email.com
817,Customer 817,Lainnya,1960-08-09,Jl. Pelanggan No. 206,Jakarta,85684378987,user817@email.com
818,Customer 818,Lainnya,1998-01-25,Jl. Pelanggan No. 175,Bandung,88907814712,user818@email.com
819,Customer 819,Perempuan,1984-01-30,Jl. Pelanggan No. 104,Surabaya,83381454037,user819@email.com
820,Customer 820,Perempuan,1984-12-17,Jl. Pelanggan No. 98,Yogyakarta,88283758926,user820@email.com
821,Customer 821,Laki-laki,1982-11-30,Jl. Pelanggan No. 184,Makassar,88012785094,user821@email.com
822,Customer 822,Lainnya,1952-11-22,Jl. Pelanggan No. 72,Jakarta,81829326917,user822@email.com
823,Customer 823,Lainnya,1980-05-07,Jl. Pelanggan No. 123,Makassar,82669743840,user823@email.com
824,Customer 824,Lainnya,1983-10-13,Jl. Pelanggan No. 158,Makassar,85277072865,user824@email.com
825,Customer 825,Laki-laki,1963-02-01,Jl. Pelanggan No. 29,Semarang,85478854313,user825@email.com
826,Customer 826,Laki-laki,1954-05-28,Jl. Pelanggan No. 268,Makassar,83304513663,user826@email.com
827,Customer 827,Lainnya,1979-06-04,Jl. Pelanggan No. 120,Bandung,89748322973,user827@email.com
828,Customer 828,Laki-laki,1973-04-08,Jl. Pelanggan No. 10,Makassar,83655887892,user828@email.com
829,Customer 829,Laki-laki,1987-09-21,Jl. Pelanggan No. 67,Jakarta,84408903107,user829@email.com
830,Customer 830,Perempuan,1981-08-05,Jl. Pelanggan No. 88,Bandung,81456689025,user830@email.com
831,Customer 831,Perempuan,1980-06-27,Jl. Pelanggan No. 113,Bandung,84455101626,user831@email.com
832,Customer 832,Perempuan,1962-12-15,Jl. Pelanggan No. 206,Semarang,83344557360,user832@email.com
833,Customer 833,Perempuan,1996-12-01,Jl. Pelanggan No. 110,Jakarta,83547281761,user833@email.com
834,Customer 834,Perempuan,1944-04-20,Jl. Pelanggan No. 62,Yogyakarta,82783074271,user834@email.com
835,Customer 835,Lainnya,1965-03-04,Jl. Pelanggan No. 284,Surabaya,82884035554,user835@email.com
836,Customer 836,Lainnya,1942-10-08,Jl. Pelanggan No. 69,Bandung,81677546830,user836@email.com
837,Customer 837,Perempuan,1945-06-29,Jl. Pelanggan No. 4,Jakarta,89972793290,user837@email.com
838,Customer 838,Lainnya,1980-05-27,Jl. Pelanggan No. 146,Denpasar,81544998804,user838@email.com
839,Customer 839,Laki-laki,1983-07-16,Jl. Pelanggan No. 139,Makassar,82769661076,user839@email.com
840,Customer 840,Laki-laki,1981-07-19,Jl. Pelanggan No. 20,Surabaya,88375312491,user840@email.com
841,Customer 841,Lainnya,2004-08-31,Jl. Pelanggan No. 46,Yogyakarta,86788986983,user841@email.com
842,Customer 842,Laki-laki,1977-12-13,Jl. Pelanggan No. 121,Medan,86236751117,user842@email.com
843,Customer 843,Lainnya,1984-11-12,Jl. Pelanggan No. 107,Yogyakarta,81227929714,user843@email.com
844,Customer 844,Laki-laki,1994-03-17,Jl. Pelanggan No. 77,Makassar,83136809970,user844@email.com
845,Customer 845,Laki-laki,1985-08-08,Jl. Pelanggan No. 23,Jakarta,88064623490,user845@email.com
846,Customer 846,Perempuan,1954-04-06,Jl. Pelanggan No. 223,Yogyakarta,88552304952,user846@email.com
847,Customer 847,Laki-laki,1947-02-08,Jl. Pelanggan No. 27,Surabaya,85419801487,user847@email.com
848,Customer 848,Lainnya,1947-11-24,Jl. Pelanggan No. 37,Medan,88393369940,user848@email.com
849,Customer 849,Lainnya,1979-06-15,Jl. Pelanggan No. 167,Denpasar,82398806247,user849@email.com
850,Customer 850,Laki-laki,1962-03-12,Jl. Pelanggan No. 117,Bandung,86153771059,user850@email.com
851,Customer 851,Laki-laki,1945-01-01,Jl. Pelanggan No. 242,Makassar,82872026192,user851@email.com
852,Customer 852,Laki-laki,2003-02-21,Jl. Pelanggan No. 233,Surabaya,86958538302,user852@email.com
853,Customer 853,Laki-laki,1971-02-24,Jl. Pelanggan No. 100,Semarang,89484947955,user853@email.com
854,Customer 854,Laki-laki,1962-11-09,Jl. Pelanggan No. 66,Jakarta,85551169498,user854@email.com
855,Customer 855,Laki-laki,1947-07-24,Jl. Pelanggan No. 239,Makassar,82796257670,user855@email.com
856,Customer 856,Perempuan,1954-12-17,Jl. Pelanggan No. 152,Surabaya,84672214312,user856@email.com
857,Customer 857,Laki-laki,1968-01-06,Jl. Pelanggan No. 268,Makassar,87282518886,user857@email.com
858,Customer 858,Laki-laki,1989-09-04,Jl. Pelanggan No. 220,Medan,86359395246,user858@email.com
859,Customer 859,Perempuan,1979-06-07,Jl. Pelanggan No. 114,Surabaya,84857962086,user859@email.com
860,Customer 860,Perempuan,1943-01-04,Jl. Pelanggan No. 21,Makassar,83165592658,user860@email.com
861,Customer 861,Perempuan,1976-02-22,Jl. Pelanggan No. 202,Makassar,85715870675,user861@email.com
862,Customer 862,Perempuan,1956-05-13,Jl. Pelanggan No. 43,Jakarta,81936330742,user862@email.com
863,Customer 863,Perempuan,1960-02-16,Jl. Pelanggan No. 123,Bandung,85363386823,user863@email.com
864,Customer 864,Lainnya,1960-09-28,Jl. Pelanggan No. 83,Makassar,87248493644,user864@email.com
865,Customer 865,Laki-laki,1999-06-28,Jl. Pelanggan No. 208,Surabaya,83720442203,user865@email.com
866,Customer 866,Lainnya,1944-10-23,Jl. Pelanggan No. 198,Semarang,83280285467,user866@email.com
867,Customer 867,Perempuan,1968-12-24,Jl. Pelanggan No. 139,Medan,89937651021,user867@email.com
868,Customer 868,Perempuan,1990-01-25,Jl. Pelanggan No. 29,Semarang,84813836089,user868@email.com
869,Customer 869,Laki-laki,1966-01-22,Jl. Pelanggan No. 188,Makassar,83659157927,user869@email.com
870,Customer 870,Perempuan,1964-12-07,Jl. Pelanggan No. 90,Bandung,84322481528,user870@email.com
871,Customer 871,Laki-laki,1962-10-16,Jl. Pelanggan No. 123,Bandung,88082565991,user871@email.com
872,Customer 872,Lainnya,2003-11-28,Jl. Pelanggan No. 298,Medan,84267980072,user872@email.com
873,Customer 873,Perempuan,1964-01-01,Jl. Pelanggan No. 137,Denpasar,82190330168,user873@email.com
874,Customer 874,Laki-laki,1965-05-15,Jl. Pelanggan No. 177,Makassar,85822000305,user874@email.com
875,Customer 875,Lainnya,1976-03-12,Jl. Pelanggan No. 273,Yogyakarta,84793015896,user875@email.com
876,Customer 876,Laki-laki,2000-09-10,Jl. Pelanggan No. 235,Bandung,85639296557,user876@email.com
877,Customer 877,Laki-laki,1959-08-16,Jl. Pelanggan No. 40,Bandung,86002632810,user877@email.com
878,Customer 878,Laki-laki,1987-06-09,Jl. Pelanggan No. 76,Makassar,85392421278,user878@email.com
879,Customer 879,Perempuan,2005-12-23,Jl. Pelanggan No. 278,Surabaya,87330373419,user879@email.com
880,Customer 880,Perempuan,1970-03-16,Jl. Pelanggan No. 11,Yogyakarta,81812009356,user880@email.com
881,Customer 881,Laki-laki,1999-04-29,Jl. Pelanggan No. 119,Semarang,86696442664,user881@email.com
882,Customer 882,Lainnya,1985-04-23,Jl. Pelanggan No. 272,Makassar,87262092770,user882@email.com
883,Customer 883,Lainnya,1948-12-23,Jl. Pelanggan No. 157,Surabaya,88684846286,user883@email.com
884,Customer 884,Laki-laki,1972-12-13,Jl. Pelanggan No. 191,Yogyakarta,81203233294,user884@email.com
885,Customer 885,Perempuan,1959-05-09,Jl. Pelanggan No. 234,Surabaya,87594134964,user885@email.com
886,Customer 886,Laki-laki,1951-12-07,Jl. Pelanggan No. 79,Surabaya,82021795614,user886@email.com
887,Customer 887,Laki-laki,1961-07-18,Jl. Pelanggan No. 295,Surabaya,87188569596,user887@email.com
888,Customer 888,Perempuan,1952-07-21,Jl. Pelanggan No. 106,Jakarta,88153496879,user888@email.com
889,Customer 889,Perempuan,1950-01-25,Jl. Pelanggan No. 191,Makassar,82295189353,user889@email.com
890,Customer 890,Laki-laki,1967-07-13,Jl. Pelanggan No. 256,Surabaya,89365690276,user890@email.com
891,Customer 891,Perempuan,1950-08-14,Jl. Pelanggan No. 3,Semarang,86564374392,user891@email.com
892,Customer 892,Perempuan,2005-12-24,Jl. Pelanggan No. 294,Surabaya,89256181725,user892@email.com
893,Customer 893,Perempuan,1986-11-23,Jl. Pelanggan No. 58,Makassar,84866219906,user893@email.com
894,Customer 894,Laki-laki,1986-02-19,Jl. Pelanggan No. 283,Bandung,82323202998,user894@email.com
895,Customer 895,Perempuan,1982-01-08,Jl. Pelanggan No. 113,Makassar,82534993610,user895@email.com
896,Customer 896,Perempuan,1943-09-29,Jl. Pelanggan No. 100,Medan,88589615766,user896@email.com
897,Customer 897,Laki-laki,1941-07-14,Jl. Pelanggan No. 43,Makassar,85112962480,user897@email.com
898,Customer 898,Lainnya,1966-11-03,Jl. Pelanggan No. 100,Makassar,85051881463,user898@email.com
899,Customer 899,Lainnya,1964-07-27,Jl. Pelanggan No. 204,Surabaya,87131669183,user899@email.com
900,Customer 900,Perempuan,1965-05-15,Jl. Pelanggan No. 7,Yogyakarta,86776388343,user900@email.com
901,Customer 901,Perempuan,1970-04-27,Jl. Pelanggan No. 288,Bandung,89108060197,user901@email.com
902,Customer 902,Lainnya,1968-04-13,Jl. Pelanggan No. 227,Yogyakarta,89150660834,user902@email.com
903,Customer 903,Lainnya,2000-12-31,Jl. Pelanggan No. 213,Surabaya,83568114320,user903@email.com
904,Customer 904,Laki-laki,1954-02-20,Jl. Pelanggan No. 156,Makassar,82440603960,user904@email.com
905,Customer 905,Lainnya,1991-06-15,Jl. Pelanggan No. 193,Bandung,85323395110,user905@email.com
906,Customer 906,Lainnya,2002-03-23,Jl. Pelanggan No. 140,Denpasar,84929345815,user906@email.com
907,Customer 907,Laki-laki,1952-08-28,Jl. Pelanggan No. 196,Yogyakarta,87673807624,user907@email.com
908,Customer 908,Laki-laki,1995-12-28,Jl. Pelanggan No. 155,Yogyakarta,88472624728,user908@email.com
909,Customer 909,Laki-laki,1941-10-29,Jl. Pelanggan No. 2,Surabaya,86423156524,user909@email.com
910,Customer 910,Lainnya,1996-10-08,Jl. Pelanggan No. 242,Bandung,89129026739,user910@email.com
911,Customer 911,Perempuan,1952-03-16,Jl. Pelanggan No. 252,Medan,81122159993,user911@email.com
912,Customer 912,Perempuan,1973-07-20,Jl. Pelanggan No. 35,Semarang,87790625760,user912@email.com
913,Customer 913,Lainnya,1969-09-03,Jl. Pelanggan No. 133,Makassar,84514489277,user913@email.com
914,Customer 914,Perempuan,1974-11-16,Jl. Pelanggan No. 295,Jakarta,88925417562,user914@email.com
915,Customer 915,Laki-laki,1979-08-01,Jl. Pelanggan No. 30,Surabaya,86667987217,user915@email.com
916,Customer 916,Lainnya,1949-03-21,Jl. Pelanggan No. 183,Surabaya,85522120947,user916@email.com
917,Customer 917,Perempuan,1968-07-19,Jl. Pelanggan No. 183,Jakarta,86539890206,user917@email.com
918,Customer 918,Lainnya,1983-06-25,Jl. Pelanggan No. 40,Medan,89995846146,user918@email.com
919,Customer 919,Laki-laki,1976-12-31,Jl. Pelanggan No. 166,Semarang,86588063032,user919@email.com
920,Customer 920,Lainnya,1987-07-01,Jl. Pelanggan No. 186,Bandung,81617262027,user920@email.com
921,Customer 921,Laki-laki,1975-04-06,Jl. Pelanggan No. 145,Semarang,88639921512,user921@email.com
922,Customer 922,Perempuan,1963-02-27,Jl. Pelanggan No. 84,Bandung,81935771229,user922@email.com
923,Customer 923,Lainnya,1955-01-17,Jl. Pelanggan No. 97,Bandung,87087455827,user923@email.com
924,Customer 924,Laki-laki,1947-12-07,Jl. Pelanggan No. 68,Jakarta,87354482425,user924@email.com
925,Customer 925,Perempuan,1987-01-10,Jl. Pelanggan No. 186,Surabaya,88804121811,user925@email.com
926,Customer 926,Lainnya,1975-08-07,Jl. Pelanggan No. 176,Surabaya,88343942606,user926@email.com
927,Customer 927,Laki-laki,1990-08-29,Jl. Pelanggan No. 61,Medan,83981756317,user927@email.com
928,Customer 928,Lainnya,1955-06-02,Jl. Pelanggan No. 158,Surabaya,81901260260,user928@email.com
929,Customer 929,Laki-laki,1968-11-27,Jl. Pelanggan No. 58,Bandung,82852193802,user929@email.com
930,Customer 930,Laki-laki,1947-05-03,Jl. Pelanggan No. 17,Jakarta,83014693343,user930@email.com
931,Customer 931,Perempuan,1942-12-11,Jl. Pelanggan No. 34,Yogyakarta,83867261857,user931@email.com
932,Customer 932,Laki-laki,1993-03-28,Jl. Pelanggan No. 64,Medan,81859098375,user932@email.com
933,Customer 933,Lainnya,1963-12-03,Jl. Pelanggan No. 15,Bandung,87784980390,user933@email.com
934,Customer 934,Perempuan,1950-12-04,Jl. Pelanggan No. 257,Medan,81293505358,user934@email.com
935,Customer 935,Lainnya,1991-12-09,Jl. Pelanggan No. 8,Medan,84074387556,user935@email.com
936,Customer 936,Perempuan,1951-09-09,Jl. Pelanggan No. 276,Jakarta,88334756553,user936@email.com
937,Customer 937,Perempuan,1987-07-05,Jl. Pelanggan No. 95,Makassar,81460955243,user937@email.com
938,Customer 938,Perempuan,1965-10-31,Jl. Pelanggan No. 218,Medan,83208691233,user938@email.com
939,Customer 939,Perempuan,1947-09-05,Jl. Pelanggan No. 161,Bandung,83001032544,user939@email.com
940,Customer 940,Lainnya,1949-04-01,Jl. Pelanggan No. 254,Semarang,88321763524,user940@email.com
941,Customer 941,Lainnya,1989-02-20,Jl. Pelanggan No. 21,Bandung,86704212255,user941@email.com
942,Customer 942,Laki-laki,1966-03-08,Jl. Pelanggan No. 146,Makassar,82906775938,user942@email.com
943,Customer 943,Lainnya,1967-09-19,Jl. Pelanggan No. 149,Denpasar,88211813187,user943@email.com
944,Customer 944,Laki-laki,1940-11-13,Jl. Pelanggan No. 252,Bandung,86997362444,user944@email.com
945,Customer 945,Lainnya,1984-10-24,Jl. Pelanggan No. 44,Bandung,85910726286,user945@email.com
946,Customer 946,Perempuan,1987-04-19,Jl. Pelanggan No. 53,Surabaya,85572896413,user946@email.com
947,Customer 947,Laki-laki,1963-01-16,Jl. Pelanggan No. 103,Denpasar,81527259496,user947@email.com
948,Customer 948,Perempuan,1989-05-07,Jl. Pelanggan No. 256,Yogyakarta,87844674517,user948@email.com
949,Customer 949,Lainnya,2004-03-08,Jl. Pelanggan No. 205,Semarang,82197826153,user949@email.com
950,Customer 950,Perempuan,1947-05-09,Jl. Pelanggan No. 63,Yogyakarta,87396672521,user950@email.com
951,Customer 951,Laki-laki,1982-10-05,Jl. Pelanggan No. 69,Jakarta,85588007201,user951@email.com
952,Customer 952,Lainnya,1941-10-26,Jl. Pelanggan No. 92,Denpasar,82404264843,user952@email.com
953,Customer 953,Perempuan,1982-04-29,Jl. Pelanggan No. 50,Bandung,83001548533,user953@email.com
954,Customer 954,Perempuan,1985-01-20,Jl. Pelanggan No. 255,Makassar,87463044261,user954@email.com
955,Customer 955,Lainnya,1963-05-20,Jl. Pelanggan No. 277,Jakarta,84929633791,user955@email.com
956,Customer 956,Perempuan,1970-08-18,Jl. Pelanggan No. 162,Denpasar,87195731459,user956@email.com
957,Customer 957,Laki-laki,1942-03-27,Jl. Pelanggan No. 91,Yogyakarta,85999961449,user957@email.com
958,Customer 958,Perempuan,1949-02-24,Jl. Pelanggan No. 160,Denpasar,88194175806,user958@email.com
959,Customer 959,Lainnya,1977-09-07,Jl. Pelanggan No. 277,Makassar,84669411645,user959@email.com
960,Customer 960,Lainnya,1943-10-17,Jl. Pelanggan No. 201,Yogyakarta,89464825444,user960@email.com
961,Customer 961,Lainnya,1986-01-13,Jl. Pelanggan No. 181,Yogyakarta,82376463094,user961@email.com
962,Customer 962,Laki-laki,1980-03-07,Jl. Pelanggan No. 24,Surabaya,88889572098,user962@email.com
963,Customer 963,Perempuan,1995-02-02,Jl. Pelanggan No. 299,Jakarta,87979978982,user963@email.com
964,Customer 964,Perempuan,1946-08-16,Jl. Pelanggan No. 220,Semarang,89555340880,user964@email.com
965,Customer 965,Perempuan,1963-11-26,Jl. Pelanggan No. 29,Medan,82063493733,user965@email.com
966,Customer 966,Lainnya,1961-03-28,Jl. Pelanggan No. 44,Bandung,89027036016,user966@email.com
967,Customer 967,Laki-laki,1962-12-21,Jl. Pelanggan No. 87,Jakarta,87607449891,user967@email.com
968,Customer 968,Laki-laki,1971-05-13,Jl. Pelanggan No. 217,Denpasar,82145119397,user968@email.com
969,Customer 969,Lainnya,1971-12-18,Jl. Pelanggan No. 12,Semarang,86971296417,user969@email.com
970,Customer 970,Lainnya,1946-08-25,Jl. Pelanggan No. 251,Bandung,86179336797,user970@email.com
